	Taxon	importance	count	Differential
38305	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__vitaeruminis	0.0005290257328748499	805.0	-2.25584947960115
2109914	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ottowia; s__oryzae	0.0005155082084057892	546.0	1.6167291711118201
561	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__	0.0005097405130702054	133.0	2.12639476461672
293	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta	0.0004949168055407877	204.0	0.9587365399148409
149698	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__	0.0004745082172777506	207.0	0.909676552846665
2025492	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sp. M0911	0.0004697060873336122	72.0	-0.215514062807327
29391	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Gemella; s__morbillorum	0.0004664469622368087	42.0	-0.0651098479483179
946333	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Rhizobacter; s__gummiphilus	0.0004563959674880983	1326.0	2.27733156187796
28028	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__flavescens	0.00042779825967893397	140.0	-1.21813976661897
1822464	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__	0.00041607263383207387	618.0	1.52963677151465
670516	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacteroides; s__	0.00041496874095946516	156.0	-0.17392027275300498
91347	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__; g__; s__	0.00041030490339234434	7547.0	-0.393823741838699
87883	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__multivorans	0.00040648195759736375	1637.0	1.81478810413146
266	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__denitrificans	0.00040457970058930886	39.0	1.06544327838683
92645	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__frisingense	0.00039378386747856666	219.0	2.4790198813226203
1177574	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__jejuni	0.00038595352904901567	197.0	-1.50293838875032
1546149	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Diaphorobacter; s__polyhydroxybutyrativorans	0.00038251899995323023	257.0	1.8979300047304601
1350	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__	0.00038228215551384785	345.0	-2.02312481300569
164546	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__taiwanensis	0.00037437270569332223	664.0	1.8874391178634098
614	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__liquefaciens	0.0003673248858307346	12395.0	-1.7819806327078402
1842533	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__sp. RAC01	0.0003548045998075255	895.0	2.79664820535445
105560	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Methylibium; s__petroleiphilum	0.0003278639813836335	562.0	0.801808835103745
640511	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. CCGE1002	0.000310311293552732	64.0	0.9423099766519021
29388	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__capitis	0.00028860113748628075	935.0	0.5763325701501321
75	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__	0.00024530029788554593	1338.0	-1.36552727119661
1396	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__cereus	0.00017813689239519676	470.0	-0.6179670085165551
1750	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Pseudopropionibacterium; s__propionicum	0.0	71.0	-1.64467942611909
2304600	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Cohaesibacteraceae; g__Breoghania; s__sp. L-A4	0.0	61.0	0.9651291380670022
146827	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__simulans	0.0	162.0	-0.953319667742019
2028343	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__sp. 11515TR	0.0	46.0	-0.718168138429885
261302	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__phytofirmans	0.0	82.0	-0.5205024470541529
85413	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea; s__	0.0	581.0	-2.9236861457083303
165696	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.0	250.0	-0.759120582506423
2082188	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__sp. YG1	0.0	136.0	-1.4695204486105502
1843368	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__sp. RAC03	0.0	65.0	-0.895828603670364
1605891	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__maris	0.0	101.0	-1.9494031657431201
2047	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__dentocariosa	0.0	377.0	-0.403386949465041
1082851	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__serinivorans	0.0	317.0	0.8871154795434419
80869	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__citrulli	0.0	208.0	1.25968349082732
1678128	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans; s__sp. 63ED37-2	0.0	70.0	1.9122224907424399
2202826	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__sp. 17Sr1-1	0.0	65.0	-0.649598001405959
446860	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__flava	0.0	71.0	0.110094429090256
1486991	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Sodalis; s__Candidatus Sodalis pierantonius	0.0	82.0	-1.71158802406526
38293	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__damselae	0.0	130.0	-1.6304086436483898
161896	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__camporealensis	0.0	211.0	-1.31862008468843
33905	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__thermophilum	0.0	895.0	-2.61291563408113
1502	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.0	845.0	-1.1207307566855
712122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. oral taxon 414	0.0	45.0	-0.9626668681356959
544580	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__oris	0.0	398.0	-0.7418621768209991
1303	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__oralis	0.0	570.0	-2.93656980888582
712633	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__sp. oral taxon 431	0.0	147.0	-1.71013271705843
1496	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Clostridioides; s__difficile	0.0	211.0	1.19042909248137
1300	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__; s__	0.0	212.0	-2.05836355583406
47885	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__oryzihabitans	0.0	2474.0	-2.8587952841971
38289	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__jeikeium	0.0	193.0	-0.40878760711885
1764	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__avium	0.0	64.0	0.9305855046060029
28132	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.0	189.0	-0.129671453401809
28035	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__lugdunensis	0.0	6208.0	2.5335782776620297
43770	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__striatum	0.0	159.0	0.15123224361204599
161879	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__kroppenstedtii	0.0	157.0	-1.18369948761201
129951	k__Viruses; p__; c__; o__; f__Adenoviridae; g__Mastadenovirus; s__Human mastadenovirus C	0.0	152.0	-1.2053450335714901
1503054	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__stagnalis	0.0	86.0	2.17289689286017
217203	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__spanius	0.0	184.0	-0.225012420580154
31989	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__	0.0	965.0	-1.0648535479757801
857417	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Janibacter; s__indicus	0.0	184.0	1.2833885560777099
1740163	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__sp. Bp7605	0.0	80.0	1.92581631346011
1019	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__sputigena	0.0	228.0	-0.8322678794119409
2315862	k__Bacteria; p__Bacteroidetes; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__Pseudoflavitalea; s__sp. 5GH32-13	0.0	202.0	-2.82141458885408
41276	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__vesicularis	0.0	233.0	-1.00615084068513
1260	k__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Finegoldia; s__magna	0.0	169.0	0.18797135455870104
2072503	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinoalloteichus; s__sp. AHMU CJ021	0.0	116.0	0.12869048221373
191	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum; s__	0.0	489.0	-1.76312124626375
433	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.0	140.0	1.06391191585326
1428	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thuringiensis	0.0	118.0	-1.02411973373628
398	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__tropici	0.0	90.0	0.11697971923613
2202825	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__sp. 17SD2-17	0.0	356.0	-1.9094487418386998
106592	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ensifer; s__adhaerens	0.0	49.0	0.9768757830407571
727	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__influenzae	0.0	148.0	1.2906723628785601
964	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__seropedicae	0.0	279.0	-0.167044757768875
724	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__	0.0	517.0	-0.4061969508383329
28901	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Salmonella; s__enterica	0.0	186.0	-0.512943147585159
47883	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__synxantha	0.0	201.0	-1.12802779571748
879274	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Shinella; s__sp. HZN7	0.0	243.0	-0.9984928359243921
1921510	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__sp. JJ-A5	0.0	31.0	-0.11827742950654499
317	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__syringae	0.0	163.0	-0.342407344743972
374606	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Aminobacter; s__sp. MSH1	0.0	134.0	-2.0932489623282002
1636603	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__sp. ACNIH1	0.0	484.0	1.4400441060807698
48296	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__pittii	0.0	157.0	-1.20956122772432
106654	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__nosocomialis	0.0	65.0	-1.1755114783499299
471	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__calcoaceticus	0.0	144.0	-1.3684653033468799
171549	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.0	252.0	-1.93123471634126
40216	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__radioresistens	0.0	705.0	2.1034621904637802
1678028	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__sp. NR 4-1	0.0	83.0	1.9049211080219701
63	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Vitreoscilla; s__filiformis	0.0	111.0	-0.14975559608674602
41977	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__communis	0.0	53.0	1.57860109312796
655307	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__sp. KEM232	0.0	55.0	0.719672204091782
198107	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__sp. CIB	0.0	131.0	1.03005826576018
587753	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__chlororaphis	0.0	156.0	0.111481667592759
463025	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__bronchialis	0.0	75.0	1.44235903127455
358	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__tumefaciens	0.0	291.0	-1.11232006447053
399	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Neorhizobium; s__galegae	0.0	81.0	1.29292655093932
1926494	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Paraburkholderia; s__sp. SOS3	0.0	62.0	2.05899424953722
120107	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__cloacae	0.0	243.0	1.43540036781096
1587	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__helveticus	0.0	173.0	-0.516072868273025
118613	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__sp. B10	0.0	135.0	2.24772255225443
89966	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__	0.0	220.0	-1.20106232063509
1392	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__anthracis	0.0	63.0	-1.23355162040926
1618207	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Psychromicrobium; s__lacuslunae	0.0	45.0	-1.26886069671846
1482074	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Hartmannibacter; s__diazotrophicus	0.0	223.0	-2.4251161803457797
465721	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nevskiales; f__Sinobacteraceae; g__Steroidobacter; s__denitrificans	0.0	215.0	1.8382339934852099
244366	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__variicola	0.0	31.0	-0.924889444277053
44574	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosomonas; s__communis	0.0	25.0	-0.923954605028396
279113	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Collimonas; s__pratensis	0.0	62.0	-0.183684228822952
1520670	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacteroides; s__[Mycobacterium] stephanolepidis	0.0	133.0	-1.75371587173677
36805	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__aurum	0.0	163.0	-0.41788780586457797
45634	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__cristatus	0.0	161.0	-2.1926780928824
672	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__vulnificus	0.0	65.0	-1.3148654689047399
1118963	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter; s__sp. Rue61a	0.0	67.0	-1.45869123832918
52133	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__venetianus	0.0	49.0	0.323142410352463
1717	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__diphtheriae	0.0	228.0	-0.130574344560867
2282475	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__sp. B7	0.0	150.0	1.5219994793679699
848	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.0	240.0	0.15795993907713402
1314	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__pyogenes	0.0	27.0	-0.8844095458242941
37919	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__opacus	0.0	76.0	-1.35823714630342
1904640	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Chromobacteriaceae; g__Laribacter; s__Betaproteobacteria bacterium GR16-43	0.0	219.0	-1.16391003029085
418223	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__phyllosphaerae	0.0	98.0	-1.69968831436372
219572	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__antarctica	0.0	287.0	0.438690544202561
57493	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__	0.0	286.0	-1.5614603747580098
160386	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__casei	0.0	1580.0	1.98752169413828
1485	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.0	258.0	-2.70769607918001
1479	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__smithii	0.0	224.0	-2.1365052451346003
1604	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__amylovorus	0.0	198.0	2.16268888218665
52773	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__meyeri	0.0	139.0	-2.2026234854910403
68287	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__	0.0	114.0	0.18635058505796898
36861	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Thiobacillaceae; g__Thiobacillus; s__denitrificans	0.0	39.0	-0.363150237962966
745310	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__sp. MM-1	0.0	74.0	-1.21087539093233
1903411	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__; s__	0.0	149.0	-0.786021827623611
1697053	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Oblitimonas; s__alkaliphila	0.0	1714.0	-2.51489841835237
2014541	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__sp. N3-2A	0.0	247.0	-2.7523289908621402
546	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Citrobacter; s__freundii	0.0	80.0	-1.06997716324068
1561003	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__; f__Leptospiraceae; g__Leptospira; s__bacterium 2013Arg42i	0.0	54.0	-1.6718868006918501
582	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Morganella; s__morganii	0.0	91.0	-2.17876016990877
284016	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__zucineum	0.0	49.0	-1.6791943301413101
1678	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__	0.0	200.0	-2.43466389076448
28895	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacterales Family III. Incertae Sedis; g__Thermoanaerobacterium; s__	0.0	211.0	-2.7981206168387
253239	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__harbinense	0.0	478.0	-2.63706791298128
107	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__	0.0	990.0	-4.16778814689851
85015	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__; s__	0.0	314.0	-3.2745324362967096
133	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylocystis; s__	0.0	280.0	-2.7946244467947503
34037	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Rahnella; s__	0.0	125.0	-2.40975487129427
32011	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Methylophilaceae; g__; s__	0.0	558.0	-3.74728357689119
253	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__indologenes	0.0	225.0	-2.40018427269197
32003	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__; g__; s__	0.0	104.0	-1.6338444937918202
13373	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__mallei	0.0	79.0	-1.75798618690706
1517	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacterales Family III. Incertae Sedis; g__Thermoanaerobacterium; s__thermosaccharolyticum	0.0	1768.0	-4.12595426933504
1599	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__sakei	0.0	143.0	0.802399636342759
